pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
3462	男性はギターをかき鳴らしている	男性がギターを弾いている	3.5	entailment
3465	男性がギターを片付けている	男性がギターを弾いている	2.5	contradiction
3467	男性がギターを弾いている	ギターを弾いている男性は一人もいない	4.0	contradiction
3471	男性は考えている	男性が考えている	5.0	entailment
3472	男性が考えている	考えている男性は一人もいない	4.0	contradiction
3479	男性が考えている	男性がダンスをしている	2.0	neutral
3480	白い毛並みをした猫は小さな木製戸棚の上に座っていて、窓の外を見ている	小さな木製戸棚の上に座っている白い猫が窓の外を見ている	4.5	entailment
3484	テーブルの上に座っている猫は窓の外を見ていない	テーブルの上に座っている猫は窓の外を見ている	4.0	contradiction
3486	小さな木製戸棚の上に座っている白い猫が窓の外を見ている	テーブルの上に座っている猫はもの珍しそうに窓の外を見ている	3.0	neutral
3487	小さな木製戸棚の上に座っている白い猫が窓の外を見ている	テーブルの上に座っている猫は窓の外を見ていない	2.5	neutral
3488	小さな木製戸棚の上に座っている白い猫が窓の外を見ている	猫は高い場所にあるテーブルのところの窓の外を見ている	3.0	neutral
3491	テーブルの上に座っている猫は窓の外を見ている	高い場所にいるある人が、窓の外にある白い戸棚の上にある小さな木製の猫を見ている	1.5	neutral
3492	小さな木製戸棚の上に座っている白い猫が窓の外を見ている	テーブルの上に座っている猫は窓の外を見ている	2.5	neutral
3494	赤ちゃんを舐めている犬は一匹もいない	犬が赤ちゃんを舐めている	4.0	contradiction
3496	犬が赤ちゃんから歩き去っている	犬が赤ちゃんを舐めている	2.5	neutral
3500	犬が赤ちゃんを舐めている	赤ちゃんが犬を舐めている	2.5	neutral
3504	女性がニンニクを薄切りにしている	女性がガーリックを切り刻んでいる	3.0	neutral
3507	女性はニンニクをさいの目に切っていない	女性はニンニクをさいの目に切っている	4.0	contradiction
3508	女性がガーリックを切り刻んでいる	ニンニクがその女性にさいの目に切られている	3.0	neutral
3510	女性はニンニクをさいの目に切っている	女性がニンニクを薄切りにしている	3.5	neutral
3511	女性がニンニクを片付けている	女性はニンニクをさいの目に切っている	2.5	neutral
3512	女性がガーリックを切り刻んでいる	女性はニンニクをさいの目に切っている	3.0	neutral
3514	女性がダンスをしている	ダンスをしている女性は一人もいない	4.0	contradiction
3516	男性はダンスをしていない	男性はダンスをしている	4.0	contradiction
3517	男性は熱狂的にダンスをしている	女性がダンスをしている	3.0	neutral
3528	その人は鉛筆で書いていない	ある人が書いている	3.0	neutral
3529	その著作は人物の鉛筆画についてのものだ	ある人が書いている	2.0	neutral
3530	その人は鉛筆で書いている	その人は書いている	4.0	entailment
3533	誰かが鍋でオクラをゆでている	ある人が鍋でオクラをゆでている	4.0	entailment
3534	ある人が鍋からオクラを取り出している	ある人が鍋でオクラをゆでている	2.5	neutral
3537	誰も鍋でオクラを調理していない	ある人が鍋でオクラを調理している	4.0	contradiction
3538	ある人が鍋でオクラをゆでている	オクラが鍋で調理されている	4.0	neutral
3539	誰も鍋でオクラを調理していない	ある人が鍋でオクラをゆでている	4.0	neutral
3541	ある人が鍋からオクラを取り出している	ある人が鍋でオクラを調理している	3.0	contradiction
3542	ある人が鍋の中でオクラとともにゆでられている	ある人が鍋でオクラを調理している	2.0	neutral
3543	ある人が鍋でオクラをゆでている	ある人が鍋でオクラを調理している	4.0	neutral
3544	男性はダンスをしている	男性がダンスをしている	5.0	entailment
3547	男性が話している	話している男性は一人もいない	4.0	contradiction
3548	男性がしゃべっている	男性がダンスをしている	2.5	neutral
3549	話している男性は一人もいない	男性がダンスをしている	2.5	neutral
3552	男性がダンスをしている	男性が話している	2.5	neutral
3554	リスがぐるぐると回転している	ぐるぐると回転しているリスは一匹もいない	4.0	contradiction
3556	リスが横たわっている	リスがぐるぐると走り回っている	2.5	contradiction
3561	リスが熱狂的にぐるぐると回転している	リスがぐるぐると走り回っている	2.5	neutral
3565	紙がハサミで切られている	ハサミで切られている紙は一枚もない	4.0	contradiction
3566	紙がハサミで切られている	紙とハサミは切られるものと切るものである	2.0	neutral
3567	その紙切れは切られている	いくつかの紙が切られている	4.0	neutral
3568	その紙切れは切られていない	その紙切れは切られている	4.0	contradiction
3569	いくつかの紙が切られている	紙がハサミで切られている	3.0	neutral
3571	ある人がいくつかの紙をハサミで切っている	その紙切れは切られている	3.0	neutral
3572	その紙切れは切られている	ハサミで切られている紙は一枚もない	3.0	neutral
3574	紙がハサミで切られている	その紙切れは切られている	3.5	neutral
3576	男性がそのフルートを下に置いている	男性がフルートを吹いている	2.5	neutral
3577	男性は上手にそのギターを弾いている	男性はギターを弾いている	4.0	entailment
3579	男性は上手にそのギターを弾いている	男性がフルートを吹いている	3.0	neutral
3580	男性がフルートを吹いている	男性はそのギターを弾いていない	2.5	neutral
3582	男性がそのフルートを下に置いている	男性はギターを弾いている	2.5	neutral
3584	男性がそれらのドラムを叩いている	それらのドラムは男性に叩かれている	5.0	entailment
3589	男性がそれらのドラムを叩いている	男性がそのドラムを分解している	2.5	neutral
3592	男性がそれらのドラムを叩いている	男性がそのドラムを叩いている	4.5	entailment
